a)
iteracje	Układ nr	X	Y
1292	2	0,036057449681442	-0,48715331310025
1293	1	-1,01442297987258	0,2948613252401
1294	1	-0,594230808050969	-0,01794453009604
1295	1	-0,762307676779612	0,107177812038416
1296	2	-0,622224959167872	-0,223467933562649
1297	2	-0,383503795542523	-0,418725613174762
1298	1	-0,846598481782991	0,267490245269905
1299	1	-0,661360607286804	-0,006996098107962
1300	1	-0,735455757085278	0,102798439243185
1301	1	-0,705817697165889	0,058880624302726
1302	2	-0,559973699567166	-0,237577804396284
1303	1	-0,776010520173134	0,195031121758513
1304	2	-0,667780444034987	-0,162180555532783
1305	2	-0,442640915253477	-0,39036939981891
1306	1	-0,822943633898609	0,256147759927564
1307	1	-0,670822546440556	-0,002459103971026
1308	1	-0,731670981423777	0,10098364158841
1309	1	-0,707331607430489	0,059606543364636
1310	1	-0,717067357027804	0,076157382654146
1311	2	-0,575434144402789	-0,228947331993971
1312	2	-0,345751016948532	-0,404173630076534
1313	2	-0,10110132085027	-0,445472365637578
1314	2	0,101351942408826	-0,378999526224668
1315	2	0,228627286720575	-0,247498862967217
1316	1	-1,09145091468823	0,198999545186887
1317	2	-0,909102513237809	-0,285340711533258
1318	1	-0,636358994704876	0,214136284613303
1319	1	-0,745456402118049	0,014345486154679
1320	2	-0,572285060071589	-0,287279991369664
1321	2	-0,320024649106542	-0,44724681746958
1322	1	-0,871990140357383	0,278898726987832
1323	2	-0,774271997466744	-0,136833023632201
1324	2	-0,533713508621845	-0,41370189694717
1325	1	-0,786514596551262	0,265480758778868
1326	1	-0,685394161379495	-0,006192303511547
1327	1	-0,725842335448202	0,102476921404619
1328	2	-0,592630943502481	-0,21245447391177
1329	1	-0,762947622599008	0,184981789564708
1330	1	-0,694820950960397	0,026007284174117
1331	1	-0,722071619615841	0,089597086330353
1332	2	-0,584613265440181	-0,220734862235268
1333	1	-0,766154693823928	0,188293944894107
1334	1	-0,693538122470429	0,024682422042357
1335	1	-0,722584751011828	0,090127031183057
1336	2	-0,585215223242212	-0,220537356705608
1337	1	-0,765913910703115	0,188214942682243
1338	1	-0,693634435718754	0,024714022927103
1339	1	-0,722546225712498	0,090114390829159
1340	2	-0,585180887873162	-0,220531553254839
1341	2	-0,356524853481668	-0,401676335622942
1342	2	-0,110288354396891	-0,447883956466103
1343	2	0,095334433244805	-0,384507148672995
1344	2	0,226257028735249	-0,254091659693554
1345	2	0,273592005716211	-0,102606849873002
1346	2	0,248972664293521	0,031455596383003
1347	1	-1,09958906571741	0,087417761446799
1348	1	-0,560164373713037	0,065032895421281
1349	2	-0,45173808219042	-0,174640748965041
1350	2	-0,273464642878703	-0,313422202089599
1351	1	-0,890614142848519	0,22536888083584
1352	2	-0,76701430089921	-0,184965307704169
1353	1	-0,693194279640316	0,173986123081668
1354	1	-0,722722288143874	0,030405550767333
1355	2	-0,561431159296277	-0,265980696674376
1356	1	-0,775427536281489	0,206392278669751
1357	1	-0,689828985487404	0,0174430885321
1358	1	-0,724068405805038	0,09302276458716
1359	2	-0,587501094246693	-0,218930061235774
1360	1	-0,764999562301323	0,187572024494309
1361	2	-0,656428477146729	-0,163445086304854
1362	2	-0,433507608109573	-0,386789656450381
1363	2	-0,174749919583123	-0,467363182146118
1364	1	-0,930100032166751	0,286945272858447
1365	1	-0,6279599871333	-0,014778109143379
1366	2	-0,471338346563956	-0,262415357802288
1367	2	-0,253251000267692	-0,387971010555321
1368	1	-0,898699599892923	0,255188404222128
1369	2	-0,785087057607473	-0,165536652748352
1370	1	-0,685965176957011	0,166214661099341
1371	2	-0,587819398927064	-0,148062928347305
1372	1	-0,764872240429174	0,159225171338922
1373	1	-0,69405110382833	0,036309931464431
1374	2	-0,542002811495304	-0,250024893618364
1375	1	-0,783198875401879	0,200009957447346
1376	2	-0,675235128284366	-0,161271982500769
1377	1	-0,729905948686254	0,164508793000307
1378	1	-0,708037620525499	0,034196482799877
1379	1	-0,716784951789801	0,086321406880049
1380	1	-0,71328601928408	0,06547143724798
1381	1	-0,714685592286368	0,073811425100808
1382	1	-0,714125763085453	0,070475429959677
1383	2	-0,570925751928815	-0,232088978464827
1384	1	-0,771629699228474	0,192835591385931
1385	1	-0,69134812030861	0,022865763445628
1386	2	-0,534570876812795	-0,259161267904767
1387	1	-0,786171649274882	0,203664507161907
1388	2	-0,678956256313673	-0,159683634266904
1389	1	-0,728417497474531	0,163873453706761
1390	1	-0,708633001010188	0,034450618517295
1391	2	-0,552341328174661	-0,257270730330931
1392	2	-0,31687111728037	-0,416462286321372
1393	2	-0,074237134604533	-0,44325978451639
1394	1	-0,970305146158187	0,277303913806556
1395	1	-0,611877941536725	-0,010921565522623
1396	2	-0,460658609358862	-0,253051566411883
1397	1	-0,815736556256455	0,201220626564753
1398	1	-0,673705377497418	0,019511749374099
1399	2	-0,519820786647677	-0,254653221474652
1400	1	-0,792071685340929	0,201861288589861
1401	2	-0,68271899629505	-0,163414094808077
1402	2	-0,453500799261007	-0,397282310572159
1403	2	-0,185747683209502	-0,483334875739244
1404	1	-0,925700926716199	0,293333950295698
1405	2	-0,82086628442259	-0,14734656846175
1406	1	-0,671653486230964	0,1589386273847
1407	2	-0,574032100489412	-0,147868037680014
1408	2	-0,377117181299948	-0,341992548832575
1409	1	-0,849153127480021	0,23679701953303
1410	1	-0,660338749007992	0,005281192186788
1411	2	-0,503969926120789	-0,260121793541238
1412	2	-0,278968426435304	-0,399280533539656
1413	2	-0,052303790674969	-0,415040576064261
1414	1	-0,979078483730013	0,266016230425704
1415	1	-0,608368606507995	-0,006406492170282
1416	2	-0,459797544077964	-0,248216376652612
1417	2	-0,250159582838207	-0,372563463887171
1418	1	-0,899936166864717	0,249025385554868
1419	1	-0,640025533254113	0,000389845778053
1420	1	-0,743989786698355	0,099844061688779
1421	1	-0,702404085320658	0,060062375324489
1422	2	-0,557852054973496	-0,235314228881652
1423	1	-0,776859178010602	0,194125691552661
1424	1	-0,689256328795759	0,022349723378936
1425	2	-0,532774699236351	-0,258716741750313
1426	1	-0,786890120305459	0,203486696700125
1427	1	-0,685243951877816	0,01860532131995
1428	2	-0,52822753195512	-0,259957536547964
1429	2	-0,297469909666706	-0,408858740558501
1430	2	-0,062533635123296	-0,429720606691143
1431	2	0,124362679982752	-0,351601115134587
1432	2	0,235156082840727	-0,217471775509185
1433	2	0,265707333162626	-0,07121611625069
1434	1	-1,10628293326505	0,128486446500276
1435	1	-0,55748682669398	0,04860542139989
1436	2	-0,44313215684738	-0,186054610413676
1437	1	-0,822747137261048	0,17442184416547
1438	1	-0,670901145095581	0,030231262333812
1439	1	-0,731639541961768	0,087907495066475
1440	2	-0,591209049917533	-0,225846120534186
1441	2	-0,358980429723651	-0,408126671572995
1442	2	-0,109574457960777	-0,453768442284936
1443	2	0,098230788863784	-0,388693799320862
1444	1	-1,03929231554551	0,255477519728345
1445	2	-0,892053167705928	-0,221554011224663
1446	1	-0,643178732917629	0,188621604489865
1447	1	-0,742728506832949	0,024551358204054
1448	1	-0,702908597266821	0,090179456718379
1449	2	-0,570282316610135	-0,212627051800761
1450	1	-0,771887073355946	0,185050820720304
1451	2	-0,660654504038641	-0,168116205594947
1452	2	-0,434850940831388	-0,392030117867616
1453	2	-0,173674667884808	-0,471883265911943
1454	2	0,056760558772323	-0,428101149247
1455	1	-1,02270422350893	0,2712404596988
1456	2	-0,885751393746306	-0,202938940032484
1457	2	-0,591995483234199	-0,50853415192321
1458	2	-0,246502906488707	-0,623284148755319
1459	1	-0,901398837404517	0,349313659502128
1460	1	-0,639440465038193	-0,039725463800851
1461	2	-0,470084567908686	-0,285967538503924
1462	2	-0,242877256209032	-0,405369156426457
1463	2	-0,022439052148282	-0,40523146136772
1464	1	-0,991024379140687	0,262092584547088
1465	2	-0,858015561965758	-0,197219387400488
1466	1	-0,656793775213697	0,178887754960195
1467	2	-0,570718371146488	-0,12676281631573
1468	2	-0,383040835545039	-0,32462708885855
1469	2	-0,161260199470809	-0,399932921750514
1470	2	0,037415417102391	-0,368453100318714
1471	1	-1,01496616684096	0,247381240127486
1472	2	-0,870326782850121	-0,217976724239493
1473	2	-0,574257665270295	-0,513793023562063
1474	2	-0,230918616180598	-0,620185764015286
1475	1	-0,907632553527761	0,348074305606114
1476	2	-0,829030462923544	-0,098516549150457
1477	1	-0,668387814830582	0,139406619660183
1478	1	-0,732644874067767	0,044237352135927
1479	1	-0,706942050372893	0,082305059145629
1480	1	-0,717223179850843	0,067077976341748
1481	2	-0,57192080722334	-0,235910009920608
1482	2	-0,340295809521495	-0,408059930428998
1483	1	-0,863881676191402	0,263223972171599
1484	2	-0,761839662774105	-0,145502451626145
1485	2	-0,520797163057862	-0,415317728345513
1486	2	-0,22967875258577	-0,523960338765734
1487	1	-0,908128498965692	0,309584135506294
1488	1	-0,636748600413723	-0,023833654202518
1489	2	-0,474395474633423	-0,272813017359403
1490	1	-0,810241810146631	0,209125206943761
1491	1	-0,675903275941348	0,016349917222496
1492	2	-0,520226456604423	-0,257935373287442
1493	1	-0,791909417358231	0,203174149314977
1494	2	-0,683120816918246	-0,16235141346391
1495	2	-0,454231255472303	-0,39663540099987
1496	2	-0,186561593759002	-0,483135406948823
1497	1	-0,925375362496399	0,293254162779529
1498	2	-0,820586940609075	-0,147276981286118
1499	1	-0,67176522375637	0,158910792514447
1500	1	-0,731293910497452	0,036435682994221
1501	2	-0,570357645175752	-0,264826445123373
1502	2	-0,327541232284222	-0,429411156364064
1503	2	-0,077166873990384	-0,457368971750378
1504	1	-0,969133250403847	0,282947588700151
1505	1	-0,612346699838461	-0,013179035480061
1506	2	-0,460111877685206	-0,25495474690023
1507	2	-0,247703128280665	-0,377810358718258
1508	2	-0,037130234006002	-0,386217123938142
1509	1	-0,985147906397599	0,254486849575257
1510	1	-0,60594083744096	-0,001794739830103
1511	2	-0,459797140523089	-0,243740337247262
1512	2	-0,251949691898643	-0,369161512517155
1513	1	-0,899220123240543	0,247664605006862
1514	2	-0,782473135665557	-0,171462949491002
1515	2	-0,526094403309423	-0,443301095879385
1516	2	-0,222511308163407	-0,547346594192101
1517	2	0,049830043472651	-0,50498793485136
1518	1	-1,01993201738906	0,301995173940544
1519	2	-0,895946402791903	-0,178456474760811
1520	2	-0,609536676217522	-0,494005481934977
1521	1	-0,756185329512991	0,297602192773991
1522	1	-0,697525868194804	-0,019040877109597
1523	2	-0,522503308984212	-0,293481413881215
1524	2	-0,279709949275515	-0,432047198143408
1525	2	-0,039760682192029	-0,440239850299196
1526	1	-0,984095727123189	0,276095940119679
1527	1	-0,606361709150725	-0,010438376047872
1528	2	-0,456659548535402	-0,250477849456672
1529	2	-0,246870117104237	-0,373026985001232
1530	2	-0,038410494998727	-0,382248555442631
1531	2	0,12370744597802	-0,30587310013589
1532	1	-1,04948297839121	0,222349240054356
1533	1	-0,580206808643517	0,011060303978258
1534	2	-0,445381296160376	-0,223676892433931
1535	1	-0,82184748153585	0,189470756973572
1536	2	-0,700392388756675	-0,184741217314425
1537	1	-0,71984304449733	0,17389648692577
1538	1	-0,712062782201068	0,030441405229692
1539	1	-0,715174887119573	0,087823437908123
1540	2	-0,578662289374125	-0,219324142037656
1541	1	-0,76853508425035	0,187729656815062
1542	1	-0,69258596629986	0,024908137273975
1543	1	-0,722965613480056	0,09003674509041
1544	1	-0,710813754607978	0,063985301963836
1545	1	-0,715674498156809	0,074405879214466
1546	2	-0,573674970284961	-0,22972133105973
1547	1	-0,770530011886016	0,191888532423892
1548	2	-0,662358222002929	-0,162376720112248
1549	1	-0,735056711198829	0,164950688044899
1550	2	-0,624623375729069	-0,168660161565408
1551	2	-0,40724970092793	-0,378031073081338
1552	2	-0,158297343472691	-0,450203495912989
1553	1	-0,936681062610923	0,280081398365195
1554	1	-0,625327574955631	-0,012032559346078
1555	1	-0,749868970017748	0,104813023738431
1556	2	-0,611825626708861	-0,220289689965891
1557	2	-0,376871600312378	-0,412150415057622
1558	2	-0,121562250214358	-0,463982955568744
1559	2	0,093205872064585	-0,401251946317988
1560	2	0,23133724129628	-0,267669130375837
1561	1	-1,09253489651851	0,207067652150335
1562	2	-0,913153582214203	-0,27964254297315
1563	1	-0,634738567114319	0,21185701718926
1564	1	-0,746104573154272	0,015257193124296
1565	2	-0,573142352846965	-0,286846362487244
1566	2	-0,320849643168796	-0,447260176629092
1567	1	-0,871660142732481	0,278904070651637
1568	1	-0,651335942907007	-0,011561628260655
1569	1	-0,739465622837197	0,104624651304262
1570	2	-0,603843733877975	-0,21627151414364
1571	1	-0,75846250644881	0,186508605657456
1572	2	-0,651034947164078	-0,161638462279858
1573	1	-0,739586021134369	0,164655384911943
1574	1	-0,704165591546252	0,034137846035223
1575	1	-0,718333763381499	0,086344861585911
1576	1	-0,7126664946474	0,065462055365636
1577	1	-0,71493340214104	0,073815177853746
1578	1	-0,714026639143584	0,070473928858502
1579	2	-0,570849817292525	-0,232050469724972
1580	1	-0,77166007308299	0,192820187889989
1581	1	-0,691335970766804	0,022871924844005
1582	2	-0,534564107720373	-0,259151725425278
1583	2	-0,302608031697372	-0,410780954411361
1584	1	-0,878956787321051	0,264312381764544
1585	1	-0,64841728507158	-0,005724952705818
1586	1	-0,740633085971368	0,102289981082327
1587	1	-0,703746765611453	0,059084007567069
1588	1	-0,718501293755419	0,076366396973172
1589	1	-0,712599482497832	0,069453441210731
1590	1	-0,714960207000867	0,072218623515708
1591	1	-0,714015917199653	0,071112550593717
1592	2	-0,571097117309223	-0,231560828428636
1593	1	-0,771561153076311	0,192624331371455
1594	1	-0,691375538769476	0,022950267451418
1595	1	-0,72344978449221	0,090819893019433
1596	1	-0,710620086203116	0,063672042792227
1597	2	-0,565540082631259	-0,235857281959154
1598	2	-0,335467550016095	-0,405467567341461
1599	2	-0,092768311075648	-0,442342371185948
1600	1	-0,962892675569741	0,276936948474379
1601	2	-0,842573212822755	-0,174684989387368
1602	2	-0,570481645990346	-0,469789877063502
1603	1	-0,771807341603861	0,287915950825401
1604	2	-0,701739959949095	-0,08990681401424
1605	2	-0,497359643955616	-0,34902516263046
1606	2	-0,238383264354084	-0,464202981181396
1607	2	0,004509911563455	-0,448147571439495
1608	2	0,182686561364024	-0,338788189668634
1609	1	-1,07307462454561	0,235515275867454
1610	1	-0,570770150181756	0,005793889653019
1611	1	-0,771691939927297	0,097682444138793
1612	1	-0,691323224029081	0,060927022344483
1613	1	-0,723470710388368	0,075629191062207
1614	1	-0,710611715844653	0,069748323575117
1615	1	-0,715755313662139	0,072100670569953
1616	1	-0,713697874535144	0,071159731772019
1617	1	-0,714520850185942	0,071536107291193
1618	1	-0,714191659925623	0,071385557083523
1619	2	-0,571339884376883	-0,231423640586772
1620	1	-0,771464046249247	0,192569456234709
1621	1	-0,691414381500301	0,022972217506117
1622	1	-0,72343424739988	0,090811112997553
1623	2	-0,58613447322293	-0,220357253081811
1624	2	-0,357319298416702	-0,401925301631348
1625	1	-0,857072280633319	0,260770120652539
1626	2	-0,755682981542338	-0,144643620557398
1627	1	-0,697726807383065	0,157857448222959
1628	1	-0,720909277046774	0,036857020710816
1629	1	-0,71163628918129	0,085257191715674
1630	1	-0,715345484327484	0,065897123313731
1631	2	-0,57002141741438	-0,236056380012558
1632	2	-0,338793725229905	-0,407411415775296
1633	1	-0,864482509908038	0,262964566310119
1634	2	-0,762192534054156	-0,145939933567525
1635	2	-0,520890352454149	-0,415791363132982
1636	1	-0,791643859018341	0,266316545253193
1637	2	-0,708175950955216	-0,11425696921491
1638	1	-0,716729619617914	0,145702787685964
1639	1	-0,713308152152835	0,041718884925615
1640	1	-0,714676739138866	0,083312446029754
1641	1	-0,714129304344453	0,066675021588098
1642	1	-0,714348278262219	0,073329991364761
1643	2	-0,57223668802519	-0,230008517867669
1644	2	-0,342896475752077	-0,403701148789505
1645	1	-0,862841409699169	0,261480459515802
1646	2	-0,760351655177689	-0,146411414647658
1647	2	-0,519302692075981	-0,415413337203296
1648	2	-0,228504711096427	-0,523435213104897
1649	1	-0,908598115561429	0,309374085241959
1650	2	-0,81428420192347	-0,128314941440683
1651	2	-0,567530016885564	-0,423233036264307
1652	1	-0,772987993245774	0,269293214505723
1653	1	-0,69080480270169	-0,007717285802289
1654	1	-0,723678078919324	0,103086914320916
1655	2	-0,591230105707052	-0,211125176683834
1656	2	-0,364884809663826	-0,396947176562535
1657	2	-0,118533584719494	-0,447633778053057
1658	2	0,088967986834407	-0,387615105208121
1659	2	0,222661712077398	-0,259000285224409
1660	2	0,272823015268586	-0,107775531939592
1661	1	-1,10912920610743	0,143110212775837
1662	1	-0,556348317557026	0,042755914889665
1663	1	-0,77746067297719	0,082897634044134
1664	2	-0,624029165080318	-0,247982067317334
1665	2	-0,375069338534108	-0,438078037193301
1666	2	-0,109821482408602	-0,482967043680552
1667	2	0,109722490841684	-0,41098354616066
1668	1	-1,04388899633667	0,264393418464264
1669	2	-0,899113004601577	-0,216616600501829
1670	1	-0,640354798159369	0,186646640200732
1671	2	-0,561328302681413	-0,114290472711192
1672	2	-0,380893320953397	-0,311392080333071
1673	1	-0,847642671618641	0,224556832133228
1674	2	-0,734031163283459	-0,168393876226203
1675	1	-0,706387534686616	0,167357550490481
1676	1	-0,717444986125353	0,033056979803808
1677	2	-0,558480981376791	-0,261854689799248
1678	1	-0,776607607449283	0,204741875919699
1679	2	-0,672118532029335	-0,155039217280742
1680	1	-0,731152587188266	0,162015686912297
1681	1	-0,707538965124694	0,035193725235081
1682	2	-0,5518071035888	-0,256268354871216
1683	2	-0,316866056779001	-0,415486791137644
1684	2	-0,074623486696984	-0,44251638397621
1685	2	0,120292703700776	-0,366161846500713
1686	2	0,237887193412875	-0,230165921860231
1687	1	-1,09515487736515	0,192066368744093
1688	2	-0,909144254295151	-0,29209151070055
1689	2	-0,574113028984095	-0,585647249850478
1690	2	-0,202067002087721	-0,674737121480001
1691	1	-0,919173199164912	0,369894848592001
1692	2	-0,846529570802133	-0,086549194736044
1693	2	-0,608742795915204	-0,404389216320247
1694	2	-0,300888838367456	-0,550832922769469
1695	2	-0,008342348051479	-0,538988556651779
1696	2	0,209255238141588	-0,412968242275943
1697	1	-1,08370209525664	0,265187296910377
1698	2	-0,929688511159194	-0,231938492450767
1699	1	-0,628124595536323	0,192775396980307
1700	2	-0,554484851399728	-0,104740536509496
1701	1	-0,778206059440109	0,141896214603798
1702	1	-0,688717576223956	0,043241514158481
1703	1	-0,724512969510417	0,082703394336608
1704	2	-0,58371121456256	-0,226950608108345
1705	1	-0,766515514174976	0,190780243243338
1706	2	-0,658863888070317	-0,161613220805053
1707	2	-0,436091266611419	-0,386371603039967
1708	1	-0,825563493355432	0,254548641215987
1709	2	-0,729247711436523	-0,136768430018023
1710	2	-0,499520888684549	-0,395643091388307
1711	2	-0,221378638844934	-0,500497104928933
1712	2	0,031951076449423	-0,468929255283963
1713	1	-1,01278043057977	0,287571702113585
1714	1	-0,594887827768092	-0,015028680845434
1715	2	-0,446103276765576	-0,249376928549767
1716	2	-0,239287718921931	-0,367967776404053
1717	2	-0,034671555819047	-0,375370597635853
1718	1	-0,986131377672381	0,250148239054341
1719	1	-0,605547448931048	-5,92956217364965E-05
1720	2	-0,460192342938902	-0,242264044244939
1721	1	-0,815923062824439	0,196905617697976
1722	1	-0,673630774870224	0,02123775292081
1723	2	-0,520454490069694	-0,253311617728274
1724	2	-0,294220765361658	-0,400698625501366
1725	2	-0,063328331474314	-0,422219261525701
1726	1	-0,974668667410275	0,268887704610281
1727	2	-0,848303269075921	-0,185512811460297
1728	2	-0,570505359913581	-0,480311044340194
1729	1	-0,771797856034568	0,292124417736078
1730	1	-0,691280857586173	-0,016849767094431
1731	1	-0,723487656965531	0,106739906837772
1732	1	-0,710604937213788	0,057304037264891
1733	2	-0,562981367188435	-0,240690906564198
1734	1	-0,774807453124626	0,196276362625679
1735	1	-0,69007701875015	0,021489454949728
1736	2	-0,533054316230005	-0,259698821738266
1737	1	-0,786778273507998	0,203879528695307
1738	2	-0,679503299344201	-0,159762867594766
1739	1	-0,728198680262319	0,163905147037907
1740	2	-0,618993055814525	-0,166711560356119
1741	1	-0,75240277767419	0,166684624142448
1742	1	-0,699038888930324	0,033326150343021
1743	2	-0,544600015724255	-0,254287681311434
1744	2	-0,31218093942586	-0,411098644086392
1745	2	-0,072818056329097	-0,437307345276002
1746	1	-0,970872777468361	0,274922938110401
1747	2	-0,847832486120115	-0,17940767802344
1748	2	-0,572589618241911	-0,47548282974586
1749	2	-0,244974977965508	-0,590402797903618
1750	2	0,049980135907661	-0,546696117592953
1751	1	-1,01999205436306	0,318678447037181
1752	2	-0,902665340130801	-0,165801201996968
1753	1	-0,638933863947679	0,166320480798787
1754	1	-0,744426454420928	0,033471807680485
1755	1	-0,702229418231629	0,086611276927806
1756	1	-0,719108232707349	0,065355489228878
1757	1	-0,712356706917061	0,073857804308449
1758	2	-0,570934218980346	-0,228810751492403
1759	2	-0,342385705828101	-0,402269858726365
1760	2	-0,099305192938811	-0,442679374963278
1761	2	0,101599803351814	-0,376158402147616
1762	2	0,227679211406425	-0,245240464291462
1763	2	0,271132386385468	-0,095311068298941
1764	2	0,244185040972532	0,036016542646992
1765	1	-1,09767401638901	0,085593382941203
1766	1	-0,560930393444395	0,065762646823519
1767	1	-0,775627842622242	0,073694941270593
1768	2	-0,618955136901141	-0,254242981683247
1769	2	-0,368708711371568	-0,440806720839724
1770	1	-0,852516515451372	0,27632268833589
1771	2	-0,758441627077399	-0,131001363045273
1772	1	-0,69662334916904	0,152400545218109
1773	2	-0,590393963455714	-0,162824925301853
1774	1	-0,763842414617714	0,165129970120741
1775	2	-0,646572223157759	-0,180038188555322
1776	1	-0,741371110736896	0,172015275422129
1777	1	-0,703451555705241	0,031193889831149
1778	1	-0,718619377717903	0,087522444067541
1779	2	-0,581159704692623	-0,22093069359583
1780	2	-0,353309098128061	-0,40037120900988
1781	1	-0,858676360748775	0,260148483603952
1782	1	-0,65652945570049	-0,004059393441581
1783	1	-0,737388217719804	0,101623757376632
1784	1	-0,705044712912078	0,059350497049347
1785	1	-0,717982114835169	0,076259801180261
1786	1	-0,712807154065933	0,069496079527896
1787	2	-0,569531868901267	-0,232305841185172
1788	1	-0,772187252439493	0,192922336474069
1789	1	-0,691125099024203	0,022831065410373
1790	2	-0,534387501422543	-0,259098429897798
1791	1	-0,786244999430983	0,203639371959119
1792	2	-0,679001948351195	-0,159732077083463
1793	1	-0,728399220659522	0,163892830833385
1794	2	-0,619140540034591	-0,166801136830436
1795	2	-0,403826355694114	-0,374425080004968
1796	2	-0,15713799832554	-0,446093603081421
1797	2	0,059012562505158	-0,401886337672096
1798	1	-1,02360502500206	0,260754535068838
1799	2	-0,882241633029104	-0,211268563348508
1800	2	-0,585996215762716	-0,513460761356508
1801	1	-0,765601513694914	0,305384304542603
1802	2	-0,704010872225176	-0,074148534025587
1803	2	-0,505388849280899	-0,337957234749517
1804	2	-0,248912631553676	-0,459003038121992
1805	2	-0,005572384731997	-0,448407361594184
1806	2	0,175127932241356	-0,343018548704379
1807	1	-1,07005117289654	0,237207419481752
1808	1	-0,571979530841383	0,005117032207299
1809	2	-0,436751256322371	-0,224902867859006
1810	1	-0,825299497471052	0,189961147143602
1811	1	-0,669880201011579	0,024015541142559
1812	1	-0,732047919595368	0,090393783542976
1813	2	-0,59251393230967	-0,224119892345485
1814	1	-0,762994427076132	0,189647956938194
1815	1	-0,694802229169547	0,024140817224722
1816	1	-0,722079108332181	0,090343673110111
1817	1	-0,711168356667127	0,063862530755956
1818	1	-0,715532657333149	0,074454987697618
1819	2	-0,57358681465224	-0,22962727228307
1820	2	-0,344075070222475	-0,403951452796029
1821	2	-0,099916472250669	-0,444633132213972
1822	2	0,10191673397508	-0,377887769382886
1823	2	0,228611825574216	-0,246428011140961
1824	2	0,272316191892789	-0,095840558237445
1825	2	0,245296529133497	0,036087652496658
1826	1	-1,0981186116534	0,085564939001337
1827	1	-0,560752555338641	0,065774024399465
1828	2	-0,452481551817153	-0,174312763591863
1829	2	-0,274160873944291	-0,313470321056677
1830	2	-0,082974135774991	-0,347901793580791
1831	2	0,076100374243324	-0,297595017431397
1832	1	-1,03044014969733	0,219038006972559
1833	1	-0,587823940121068	0,012384797210977
1834	2	-0,451700113376402	-0,225717130168085
1835	2	-0,253005234098832	-0,352225064278306
1836	1	-0,898797906360467	0,240890025711322
1837	2	-0,779442419118484	-0,176442743003582
1838	2	-0,521799141328615	-0,445873452330116
1839	1	-0,791280343468554	0,278349380932046
1840	1	-0,683487862612578	-0,011339752372819
1841	2	-0,514914874636432	-0,282013356848373
1842	2	-0,278529961984339	-0,420296101059337
1843	1	-0,888588015206264	0,268118440423735
1844	2	-0,782574267726255	-0,151665191360467
1845	2	-0,534090366927767	-0,428295252524457
1846	1	-0,786363853228893	0,271318101009783
1847	2	-0,706163768857872	-0,108343784524122
1848	1	-0,717534492456851	0,143337513809649
1849	1	-0,71298620301726	0,04266499447614
1850	2	-0,558935512083573	-0,252769085405037
1851	2	-0,323683355021501	-0,415678709741258
1852	2	-0,079727865919838	-0,445389161411956
1853	1	-0,968108853632065	0,278155664564782
1854	2	-0,847024994586282	-0,175845236383591
1855	2	-0,573400901332138	-0,472452377486042
1856	2	-0,246803734018008	-0,588424167422247
1857	2	0,047798829115213	-0,545923860848111
1858	2	0,254696654466806	-0,395782602598479
1859	1	-1,10187866178672	0,258313041039392
1860	1	-0,559248535285311	-0,003325216415757
1861	2	-0,423698800250534	-0,226226578590099
1862	1	-0,830520479899787	0,19049063143604
1863	1	-0,667791808040085	0,023803747425584
1864	2	-0,517043273080698	-0,24902587517259
1865	1	-0,793182690767721	0,199610350069036
1866	2	-0,682662985011082	-0,165569210254621
1867	2	-0,452596184506574	-0,398897793797945
1868	2	-0,184413982705818	-0,484200797089068
1869	1	-0,926234406917673	0,293680318835627
1870	1	-0,629506237232931	-0,017472127534251
1871	2	-0,471435889283327	-0,265081311819203
1872	2	-0,252258751127647	-0,390036152695925
1873	2	-0,035702189778642	-0,397330976499962
1874	2	0,131798726368217	-0,316252418051428
1875	1	-1,05271949054729	0,226500967220571
1876	1	-0,578912203781085	0,009399613111772
1877	2	-0,443733120118333	-0,224421175547488
1878	1	-0,822506751952667	0,189768470218995
1879	2	-0,701012519571625	-0,18477866341463
1880	1	-0,71959499217135	0,173911465365852
1881	1	-0,71216200313146	0,030435413853659
1882	2	-0,553417287921373	-0,261733886723803
1883	2	-0,315903584130722	-0,42028466907864
1884	2	-0,071972856307893	-0,445777782152055
1885	1	-0,971210857476843	0,278311112860822
1886	1	-0,611515657009263	-0,011324445144329
1887	2	-0,460222121269308	-0,253212841113395
1888	1	-0,815911151492277	0,201285136445358
1889	1	-0,673635539403089	0,019485945421857
1890	1	-0,730545784238764	0,092205621831257
1891	2	-0,592097044753964	-0,22214204110375
1892	2	-0,361136937571512	-0,405666769140436
1893	1	-0,855545224971395	0,262266707656174
1894	1	-0,657781910011442	-0,00490668306247
1895	2	-0,497951578383708	-0,266841843132054
1896	2	-0,271706462318796	-0,401980432133844
1897	1	-0,891317415072481	0,260792172853538
1898	2	-0,781718104596501	-0,158324914660304
1899	1	-0,6873127581614	0,163329965864122
1900	1	-0,72507489673544	0,034668013654351
1901	2	-0,564924126980675	-0,263682268316869
1902	1	-0,77403034920773	0,205472907326748
1903	2	-0,670452228328574	-0,153452730114764
1904	2	-0,448162601483811	-0,38480496621865
1905	1	-0,820734959406476	0,25392198648746
1906	2	-0,725327363743905	-0,135313274032121
1907	1	-0,709869054502438	0,154125309612848
1908	1	-0,716052378199025	0,038349876154861
1909	1	-0,71357904872039	0,084660049538056
1910	2	-0,576184096842719	-0,221089981839234
1911	1	-0,769526361262913	0,188435992735693
1912	2	-0,660214431654091	-0,164599190026038
